customer_key,customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,source_avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,source_lifetime_orders,preferred_category
1114,1114,Bobby,Vazquez,bobby.vazquez@gmail.com,-2108,,Low_Value,Email,55+,Medium,75.85,0.79,True,True,True,,12.0,Beauty
1115,1115,Karen,Perry,karenperry@hotmail.com,-9669,,Low_Value,Email,36-45,Premium,62.35,0.62,False,True,False,,27.0,Clothing
1116,1116,Benjamin,Bryant,benjamin620@yahoo.com,-2287,,Medium_Value,Push,55+,Premium,107.78,0.42,True,False,True,,49.0,Electronics
1117,1117,Jasmine,Wilkins,jasmine661@outlook.com,-7045,,Medium_Value,Direct,18-25,Unknown,166.39,0.41,False,False,True,,35.0,Books
1118,1118,Erica,Lawson,erica572@yahoo.com,-6566,,Medium_Value,Direct,55+,Medium,157.25,0.57,True,True,False,,6.0,Clothing
1119,1119,Valerie,Scott,valerie.scott@outlook.com,-4885,,High_Value,Email,55+,Low,226.29,0.21,True,True,True,,25.0,Clothing
1120,1120,John,Lee,john.lee@outlook.com,-5063,,Medium_Value,Push,46-55,Low,88.28,0.6,False,True,False,,20.0,Beauty
1121,1121,Gina,Clark,ginaclark@hotmail.com,-4647,,Low_Value,Social,26-35,Premium,35.61,0.7,True,True,True,,3.0,Beauty
1122,1122,Jose,James,jose641@gmail.com,-10130,,Low_Value,Push,46-55,Low,63.51,0.68,True,False,False,,10.0,Beauty
1123,1123,Sarah,Dunn,sarahdunn@hotmail.com,-5595,,New_Customer,Push,55+,Premium,109.56,0.72,True,False,False,,12.0,Sports
1124,1124,Nicole,Fox,nicole.fox@hotmail.com,-10179,,High_Value,Push,18-25,Medium,372.94,0.3,True,True,False,,41.0,Clothing
1125,1125,Aaron,Davis,aaron.davis@hotmail.com,-11059,,Medium_Value,Push,55+,Medium,93.6,0.56,True,False,False,,48.0,Electronics
1126,1126,Jennifer,Martinez,jennifer513@yahoo.com,-4157,,Medium_Value,Social,18-25,Unknown,172.19,0.44,True,False,True,,10.0,Books
1127,1127,Andrew,Rodriguez,andrew.rodriguez@outlook.com,-7580,,High_Value,Social,55+,Medium,353.97,0.35,False,False,True,,25.0,Books
1128,1128,Sylvia,Casey,sylviacasey@gmail.com,-2931,,Low_Value,Push,26-35,Low,69.77,0.84,True,False,True,,11.0,Electronics
1129,1129,Margaret,Murillo,margaret765@yahoo.com,-6928,,Medium_Value,SMS,18-25,Premium,111.08,0.48,True,True,True,,33.0,Beauty
1130,1130,Amanda,Logan,amanda.logan@outlook.com,-10655,,Medium_Value,Email,46-55,Premium,105.49,0.56,True,True,False,,6.0,Books
1131,1131,Stephen,Boyd,stephen.boyd@outlook.com,-8345,,Medium_Value,Push,18-25,Premium,123.78,0.48,True,False,True,,47.0,Beauty
1132,1132,Jamie,Jones,jamie.jones@yahoo.com,-9453,,Medium_Value,Push,26-35,Unknown,199.94,0.62,False,False,True,,19.0,Electronics
1133,1133,Tom,Dougherty,tomdougherty@hotmail.com,-4492,,Low_Value,Push,26-35,Unknown,38.24,0.71,False,True,True,,9.0,Books
1134,1134,Philip,Morton,philipmorton@yahoo.com,-2640,,High_Value,Social,26-35,High,349.58,0.25,False,False,True,,28.0,Sports
1135,1135,Ryan,Wong,ryanwong@outlook.com,-6519,,New_Customer,SMS,18-25,Medium,134.98,0.65,False,False,True,,4.0,Home
1136,1136,Mary,Wise,marywise@gmail.com,-7770,,High_Value,Push,55+,Premium,152.26,0.29,True,False,False,,17.0,Home
1137,1137,Carl,Wallace,carl667@outlook.com,-7789,,Low_Value,Social,18-25,Premium,54.25,0.74,False,False,True,,24.0,Sports
1138,1138,Gregory,Richmond,gregory6@hotmail.com,-5858,,High_Value,Email,18-25,Medium,238.29,0.4,False,False,True,,30.0,Books
1139,1139,Robert,Sharp,robert.sharp@gmail.com,-10311,,New_Customer,Push,18-25,Medium,94.39,0.53,False,True,True,,28.0,Electronics
1140,1140,Anthony,Jones,anthony.jones@hotmail.com,-2671,,Low_Value,Direct,46-55,Medium,40.26,0.68,False,False,False,,17.0,Books
1141,1141,Heather,Porter,heather.porter@hotmail.com,-8571,,High_Value,Push,Unknown,Premium,160.6,0.37,True,True,False,,15.0,Clothing
1142,1142,Melissa,Wade,melissa543@yahoo.com,-8880,,High_Value,SMS,26-35,Premium,470.95,0.22,False,True,True,,9.0,Clothing
1143,1143,Brooke,Ewing,brooke.ewinggmail.com,-7904,,Medium_Value,Direct,36-45,Medium,100.96,0.69,False,False,False,,36.0,Sports
1144,1144,Derek,Chavez,derekchavez@gmail.com,-10725,,Medium_Value,Email,36-45,High,79.41,0.45,True,False,False,,7.0,Beauty
1145,1145,Jeremy,Martin,jeremymartin@hotmail.com,-5647,,Medium_Value,Direct,18-25,Low,167.51,0.67,False,True,True,,46.0,Sports
1146,1146,Wendy,Roberson,wendyroberson@hotmail.com,-6724,,Low_Value,Social,26-35,Low,97.88,0.65,True,False,True,,18.0,Electronics
1147,1147,Shaun,Green,shaun.green@outlook.com,-8427,,Medium_Value,Direct,36-45,Low,118.23,0.42,False,False,True,,29.0,Clothing
1148,1148,Jason,Drake,jason.drake@hotmail.com,-3045,,New_Customer,Email,36-45,Low,36.95,0.51,True,True,True,,19.0,Sports
1149,1149,Shawn,Graham,shawn.graham@outlook.com,-5204,,High_Value,Direct,55+,Premium,252.03,0.25,False,False,True,,11.0,Electronics
1150,1150,Steven,Hess,steven.hess@gmail.com,-10862,,Low_Value,Push,36-45,Medium,75.71,0.79,True,True,False,,28.0,Books
1151,1151,Kevin,Martinez,kevin373@outlook.com,-4833,,New_Customer,Email,55+,Low,74.74,0.59,False,False,True,,32.0,Electronics
1152,1152,Lisa,King,lisa.king@gmail.com,-6410,,Low_Value,Email,26-35,Low,78.82,0.62,True,False,False,,31.0,Books
1153,1153,Colin,Jimenez,colin.jimenez@outlook.com,-3378,,New_Customer,Push,55+,High,30.1,0.67,True,True,False,,26.0,Sports
1154,1154,Amanda,Donaldson,amanda.donaldson@outlook.com,-6503,,High_Value,SMS,26-35,Medium,442.56,0.33,True,True,True,,47.0,Books
1155,1155,Patricia,Taylor,patricia.taylor@outlook.com,-6521,,High_Value,SMS,26-35,Medium,378.18,0.36,True,True,False,,27.0,Home
1156,1156,Michael,Brooks,michael.brooks@hotmail.com,-10533,,High_Value,SMS,55+,Low,230.16,0.25,True,True,True,,49.0,Sports
1157,1157,Michael,Hawkins,michael.hawkins@yahoo.com,-2595,,Medium_Value,SMS,26-35,High,109.09,0.55,False,False,False,,25.0,Home
1158,1158,Sheri,Lee,sherilee@hotmail.com,-7122,,Medium_Value,Push,18-25,Premium,97.89,0.51,True,False,False,,36.0,Sports
1159,1159,Sherri,Dudley,sherridudley@outlook.com,-5736,,Low_Value,Direct,46-55,High,83.14,0.6,False,False,True,,37.0,Books
1160,1160,Ronald,Jackson,ronald.jackson@yahoo.com,-4429,,Medium_Value,Social,18-25,High,173.41,0.58,True,True,False,,11.0,Sports
1161,1161,Anthony,Ochoa,anthonyochoa@gmail.com,-4269,,High_Value,Push,55+,Medium,470.68,0.3,True,True,False,,45.0,Books
1162,1162,Theresa,Romero,theresaromero@gmail.com,-3094,,Medium_Value,Email,Unknown,Premium,147.34,0.53,False,False,True,,47.0,Electronics
1163,1163,Troy,Juarez,troy449@hotmail.com,-10409,,Low_Value,Email,26-35,Low,38.86,0.71,False,False,False,,16.0,Clothing
1164,1164,Cristina,Fitzgerald,cristina.fitzgerald@hotmail.com,-10474,,Low_Value,Push,36-45,Unknown,32.66,0.79,True,False,True,,27.0,Books
1165,1165,Benjamin,Cooke,benjamin262@outlook.com,-9442,,High_Value,Direct,26-35,Premium,362.3,0.28,False,False,False,,10.0,Sports
1166,1166,Michael,Tapia,michael.tapia@yahoo.com,-4355,,High_Value,Email,18-25,Premium,375.01,0.28,False,False,True,,34.0,Sports
1167,1167,Catherine,Galvan,catherine813@hotmail.com,-9012,,New_Customer,Email,26-35,Medium,88.76,0.68,True,False,True,,25.0,Home
1168,1168,Ryan,Quinn,ryan.quinn@hotmail.com,-6721,,Low_Value,Direct,36-45,High,35.5,0.65,False,False,False,,42.0,Clothing
1169,1169,William,Wells,williamwells@gmail.com,-7027,,Low_Value,Email,18-25,Low,75.95,0.76,True,True,True,,35.0,Beauty
1170,1170,Katherine,Bailey,katherine.bailey@outlook.com,-2316,,Medium_Value,Email,55+,Low,180.75,0.68,False,True,False,,23.0,Home
1171,1171,Christopher,Griffith,christopher.griffith@gmail.com,-8752,,Low_Value,Push,26-35,Low,79.67,0.67,False,False,False,,43.0,Sports
1172,1172,Aaron,Cook,aaron412@outlook.com,-8002,,Medium_Value,Direct,46-55,Premium,149.29,0.66,False,False,False,,20.0,Beauty
1173,1173,Emily,Nicholson,emily.nicholson@outlook.com,-9529,,New_Customer,Direct,36-45,Unknown,67.38,0.76,False,True,True,,32.0,Electronics
1174,1174,Joshua,Robinson,joshua542@hotmail.com,-2835,,Low_Value,SMS,36-45,High,42.04,0.73,True,True,True,,48.0,Beauty
1175,1175,Benjamin,Perez,benjamin.perez@outlook.com,-4881,,Low_Value,Social,18-25,Premium,76.59,0.7,False,False,True,,42.0,Sports
1176,1176,Joel,Ray,joel636@outlook.com,-10759,,New_Customer,Social,26-35,High,41.48,0.65,False,False,False,,10.0,Electronics
1177,1177,Kimberly,Vega,kimberly412@yahoo.com,-6135,,Medium_Value,Social,18-25,High,146.31,0.51,True,True,False,,46.0,Sports
1178,1178,Ethan,Hayes,ethan25@gmail.com,-8512,,High_Value,Direct,Unknown,Medium,388.61,0.24,True,True,True,,38.0,Home
1179,1179,Karen,Griffin,karengriffin@yahoo.com,-6756,,High_Value,Push,55+,Premium,380.73,0.4,False,False,False,,14.0,Home
1180,1180,Deanna,Harper,deanna165@gmail.com,-7276,,New_Customer,SMS,55+,High,105.43,0.79,True,False,False,,39.0,Beauty
1181,1181,Zachary,Torres,zachary528@yahoo.com,-6484,,Medium_Value,Direct,18-25,Medium,195.41,0.68,False,False,True,,49.0,Books
1182,1182,Martha,Turner,martha.turner@gmail.com,-11622,,High_Value,Email,36-45,Low,358.56,0.28,True,False,True,,27.0,Clothing
1183,1183,Ricky,Murray,rickymurray@gmail.com,-7824,,High_Value,Direct,26-35,Unknown,398.1,0.22,False,False,True,,47.0,Beauty
1184,1184,Natalie,Fisher,natalie.fisher@outlook.com,-3406,,New_Customer,Email,46-55,High,131.73,0.57,True,True,True,,20.0,Clothing
1185,1185,Tammy,Hernandez,tammyhernandez@gmail.com,-2332,,New_Customer,Direct,36-45,Medium,62.54,0.53,False,False,False,,49.0,Electronics
1186,1186,Linda,Norris,linda925@gmail.com,-4044,,High_Value,Email,18-25,Low,381.69,0.22,False,True,True,,44.0,Books
1187,1187,Victoria,Rivas,victoria588@hotmail.com,-6333,,High_Value,Email,18-25,Medium,400.36,0.27,False,True,True,,20.0,Beauty
1188,1188,Michael,Roberts,michael.roberts@gmail.com,-6338,,High_Value,Direct,55+,Premium,335.51,0.22,True,True,False,,16.0,Clothing
1189,1189,Jose,Oconnor,joseoconnor@gmail.com,-8783,,Low_Value,Social,46-55,Premium,40.36,0.69,True,True,False,,27.0,Clothing
1190,1190,Beth,Henderson,bethhenderson@outlook.com,-3339,,Medium_Value,SMS,55+,High,102.49,0.64,False,False,True,,7.0,Clothing
1191,1191,Holly,Smith,holly.smith@outlook.com,-5306,,Low_Value,Push,36-45,Premium,99.95,0.9,False,True,False,,43.0,Beauty
1192,1192,Denise,Arnold,denise.arnold@outlook.com,-3194,,High_Value,Social,18-25,High,361.03,0.35,False,False,False,,10.0,Home
1193,1193,Daniel,Pennington,daniel232@gmail.com,-4048,,Low_Value,Social,36-45,Premium,99.96,0.85,True,True,True,,19.0,Home
1194,1194,Marissa,Smith,marissa212@outlook.com,-9138,,Medium_Value,Email,36-45,Premium,187.8,0.61,True,True,True,,36.0,Beauty
1195,1195,Gabriel,Anderson,gabriel.anderson@outlook.com,-2804,,High_Value,Push,55+,Premium,344.6,0.33,True,True,False,,1.0,Home
1196,1196,Kayla,Robinson,kaylarobinson@gmail.com,-4835,,High_Value,Social,55+,Medium,404.6,0.29,False,False,False,,0.0,Clothing
1197,1197,Amy,Jenkins,amy152@gmail.com,-5493,,Medium_Value,Push,46-55,Medium,156.91,0.41,True,False,False,,28.0,Beauty
1198,1198,Kimberly,Martin,kimberly.martin@gmail.com,-6411,,High_Value,SMS,46-55,Medium,384.4,0.27,False,False,True,,9.0,Books
1199,1199,Mark,Ellis,mark.ellis@gmail.com,-3565,,High_Value,Direct,55+,Medium,383.2,0.32,False,True,False,,18.0,Electronics
1200,1200,Kent,Landry,kent728@yahoo.com,-7703,,High_Value,Push,46-55,Premium,341.64,0.2,False,False,True,,12.0,Clothing
1201,1201,Melissa,Mason,melissamason@outlook.com,-4347,,New_Customer,Direct,26-35,High,105.32,0.66,False,False,False,,25.0,Home
1202,1202,Erika,Johnson,erika.johnson@hotmail.com,-3462,,High_Value,Push,26-35,Medium,215.78,0.31,True,False,False,,30.0,Sports
1203,1203,Holly,Aguilar,holly.aguilar@hotmail.com,-8478,,Low_Value,Email,46-55,Premium,75.22,0.73,True,True,False,,21.0,Home
1204,1204,Gerald,Parks,gerald814@gmail.com,-11068,,Low_Value,Push,26-35,High,54.58,0.61,True,False,True,,37.0,Beauty
1205,1205,Jennifer,Lang,jenniferlang@gmail.com,-6444,,High_Value,Push,18-25,High,231.27,0.33,False,True,False,,18.0,Sports
1206,1206,Isaac,Bradley,isaacbradley@yahoo.com,-6123,,Medium_Value,Direct,Unknown,Medium,185.51,0.64,False,True,False,,18.0,Clothing
1207,1207,Randy,Williamson,randy267@gmail.com,-6210,,New_Customer,SMS,46-55,Medium,142.27,0.57,True,False,False,,8.0,Electronics
1208,1208,David,Coleman,david14@outlook.com,-5972,,New_Customer,Email,26-35,Premium,144.65,0.65,True,True,False,,24.0,Beauty
1209,1209,Jon,Williams,jon717@gmail.com,-10339,,New_Customer,Email,55+,Medium,121.67,0.77,True,False,False,,12.0,Books
1210,1210,Raymond,Patterson,raymond227@outlook.com,-7291,,New_Customer,Email,55+,Medium,55.83,0.65,False,True,True,,35.0,Books
1211,1211,Anna,Johnson,anna.johnson@outlook.com,-6320,,Medium_Value,Direct,18-25,Premium,185.63,0.42,False,False,True,,23.0,Beauty
1212,1212,Amanda,Oliver,amandaoliver@yahoo.com,-10131,,New_Customer,Direct,55+,Medium,40.96,0.77,False,True,True,,36.0,Sports
1213,1213,Sherri,Grimes,sherri861@yahoo.com,-10421,,High_Value,Social,55+,Premium,192.62,0.27,False,False,True,,10.0,Sports
1214,1214,Megan,Clements,meganclements@outlook.com,-7259,,New_Customer,Social,26-35,Medium,138.61,0.63,True,True,True,,22.0,Books
1215,1215,Keith,Rollins,keith500@hotmail.com,-8325,,New_Customer,SMS,26-35,Premium,104.11,0.69,False,True,True,,31.0,Clothing
1216,1216,David,Hill,david.hill@outlook.com,-5867,,High_Value,Email,46-55,High,343.8,0.33,True,True,False,,30.0,Beauty
1217,1217,Jerry,Bennett,jerry.bennett@hotmail.com,-9225,,Low_Value,Push,55+,Premium,59.77,0.68,True,False,True,,5.0,Electronics
1218,1218,Michelle,Carter,michelle206@gmail.com,-8772,,High_Value,Social,26-35,High,403.45,0.34,True,False,True,,7.0,Home
1219,1219,Pamela,Hoffman,pamelahoffman@outlook.com,-6079,,New_Customer,SMS,18-25,High,100.77,0.52,True,False,True,,18.0,Books
1220,1220,Amber,Holmes,amber484@hotmail.com,-7299,,High_Value,Direct,Unknown,Low,450.4,0.35,False,True,False,,46.0,Home
1221,1221,Matthew,Rodriguez,matthew.rodriguez@gmail.com,-6772,,Low_Value,Direct,18-25,Medium,55.14,0.68,False,False,False,,46.0,Books
1222,1222,Jesse,Johnson,jessejohnson@outlook.com,-3857,,Medium_Value,Direct,18-25,Premium,80.03,0.61,False,False,False,,46.0,Books
1223,1223,Anthony,Brooks,anthony.brooks@gmail.com,-2916,,New_Customer,Direct,55+,High,46.29,0.61,False,False,True,,43.0,Electronics
1224,1224,Lisa,Harrison,lisa.harrison@outlook.com,-5135,,Low_Value,Social,26-35,Low,92.62,0.7,True,True,False,,32.0,Home
1225,1225,Cheyenne,Carr,cheyennecarr@hotmail.com,-5297,,Medium_Value,SMS,26-35,High,112.79,0.42,False,False,True,,17.0,Clothing
1226,1226,Jennifer,Rogers,jennifer.rogers@gmail.com,-3891,,New_Customer,SMS,55+,High,47.12,0.51,False,False,True,,41.0,Books
1227,1227,Aimee,Perez,aimeeperez@outlook.com,-5908,,Medium_Value,Email,46-55,Premium,143.32,0.52,False,True,True,,26.0,Sports
1228,1228,Harold,Edwards,haroldedwards@gmail.com,-9236,,New_Customer,Social,46-55,Premium,134.07,0.61,False,False,False,,38.0,Home
1229,1229,Laura,Spencer,laura802@hotmail.com,-5156,,Low_Value,SMS,46-55,Premium,42.05,0.76,True,False,False,,36.0,Home
1230,1230,Jerry,Howe,jerryhowe@yahoo.com,-7693,,High_Value,Email,55+,High,262.57,0.34,True,False,False,,4.0,Clothing
1231,1231,Jacob,Johnson,jacobjohnson@hotmail.com,-9053,,High_Value,Email,18-25,High,316.34,0.28,True,True,True,,0.0,Beauty
1232,1232,Anthony,Martinez,anthony348@hotmail.com,-9234,,New_Customer,Email,55+,Unknown,134.74,0.65,False,False,True,,5.0,Sports
1233,1233,Brett,Walker,brett.walker@gmail.com,-5250,,High_Value,Direct,46-55,Unknown,355.83,0.24,False,False,False,,19.0,Sports
1234,1234,Steven,Nunez,steven181@yahoo.com,-6725,,New_Customer,Direct,36-45,Low,115.9,0.72,True,False,False,,33.0,Electronics
1235,1235,Monica,Galvan,monicagalvan@outlook.com,-4179,,Medium_Value,SMS,55+,Low,90.55,0.42,True,True,True,,36.0,Home
1236,1236,Katherine,Vargas,katherine957@yahoo.com,-4538,,High_Value,Social,26-35,Medium,397.53,0.37,False,True,True,,39.0,Books
1237,1237,Craig,Browning,craig552@yahoo.com,-10213,,Low_Value,Direct,18-25,Low,59.84,0.67,False,True,False,,49.0,Electronics
1238,1238,Brittany,Hughes,brittanyhughes@outlook.com,-10295,,High_Value,Social,46-55,Premium,288.15,0.21,True,True,True,,20.0,Clothing
1239,1239,John,Wagner,john.wagner@hotmail.com,-9234,,Medium_Value,Social,36-45,Low,173.39,0.54,False,True,False,,25.0,Clothing
1240,1240,Christian,Martin,christian880@hotmail.com,-3397,,Low_Value,Social,55+,High,84.24,0.86,True,True,True,,44.0,Home
1241,1241,Rachel,Smith,rachel.smith@outlook.com,-5521,,Medium_Value,Push,36-45,Premium,189.38,0.65,False,False,True,,29.0,Books
1242,1242,Shawn,Miller,shawn489@hotmail.com,-8545,,Medium_Value,SMS,55+,Premium,86.89,0.44,False,True,False,,12.0,Sports
1243,1243,Robert,Bridges,robert680@outlook.com,-3431,,Medium_Value,Email,55+,High,107.28,0.52,True,True,True,,35.0,Books
1244,1244,Erin,Miranda,erin.miranda@outlook.com,-10251,,High_Value,Social,46-55,Low,448.22,0.37,True,True,False,,35.0,Beauty
1245,1245,Isaac,Jackson,isaacjackson@gmail.com,-4328,,Low_Value,Direct,36-45,Low,60.7,0.77,False,False,True,,12.0,Home
1246,1246,Scott,Schultz,scottschultz@hotmail.com,-2883,,Low_Value,SMS,26-35,High,85.89,0.9,False,False,True,,32.0,Beauty
1247,1247,Sean,Lloyd,sean.lloyd@gmail.com,-7429,,New_Customer,Push,36-45,Unknown,57.18,0.72,False,True,False,,50.0,Sports
1248,1248,Justin,Lopez,justinlopez@gmail.com,-8014,,New_Customer,Push,18-25,Low,113.22,0.64,False,False,False,,5.0,Sports
1249,1249,Ricardo,West,ricardowest@hotmail.com,-4043,,New_Customer,Email,26-35,Medium,148.14,0.53,True,False,True,,23.0,Electronics
1250,1250,Jeffrey,Moore,jeffreymoore@gmail.com,-8220,,New_Customer,Push,18-25,Low,32.27,0.69,False,False,True,,0.0,Books
1251,1251,Miranda,Williams,miranda406@yahoo.com,-7446,,New_Customer,SMS,26-35,Premium,67.91,0.59,False,True,True,,24.0,Clothing
1252,1252,Brandon,Powell,brandon22@gmail.com,-4964,,Low_Value,SMS,18-25,Premium,90.14,0.83,False,True,True,,46.0,Home
1253,1253,James,Hart,jameshart@gmail.com,-1947,,Medium_Value,Social,18-25,High,193.09,0.42,True,True,False,,9.0,Clothing
1254,1254,Derrick,Jones,derrick731@yahoo.com,-3315,,Medium_Value,Direct,46-55,Low,162.14,0.53,True,True,True,,20.0,Clothing
1255,1255,Ronald,Paul,ronald.paul@gmail.com,-8312,,Low_Value,SMS,Unknown,High,28.26,0.77,True,True,True,,28.0,Clothing
1256,1256,Matthew,Smith,matthewsmith@gmail.com,-5492,,New_Customer,Push,26-35,Low,121.69,0.59,True,False,True,,40.0,Beauty
1257,1257,Krista,Strong,kristastrong@yahoo.com,-4674,,New_Customer,SMS,26-35,Low,65.3,0.62,True,False,False,,48.0,Beauty
1258,1258,Sydney,Phillips,sydney880@yahoo.com,-6979,,Medium_Value,Email,36-45,Medium,112.99,0.56,True,False,False,,12.0,Electronics
1259,1259,Robert,Henson,robert169@gmail.com,-10278,,New_Customer,Social,55+,High,130.23,0.63,False,True,False,,49.0,Books
1260,1260,Amanda,Hughes,amandahughes@outlook.com,-10090,,New_Customer,Email,18-25,Unknown,90.68,0.67,True,False,False,,37.0,Beauty
1261,1261,Lindsey,Conway,lindsey.conway@gmail.com,-4447,,Medium_Value,Direct,46-55,Premium,123.22,0.42,True,True,True,,11.0,Clothing
1262,1262,Christopher,Torres,christopher963@gmail.com,-2523,,Low_Value,Social,18-25,Low,99.21,0.82,True,False,False,,37.0,Clothing
1263,1263,Spencer,Stevens,spencer831@outlook.com,-8653,,Low_Value,SMS,Unknown,High,99.43,0.61,True,False,True,,41.0,Books
1264,1264,Ashley,Dyer,ashleydyer@outlook.com,-9327,,New_Customer,Email,36-45,Unknown,107.13,0.57,True,True,True,,23.0,Electronics
1265,1265,Vincent,Herrera,vincentherrera@outlook.com,-7661,,New_Customer,SMS,26-35,High,75.6,0.78,False,True,False,,28.0,Home
1266,1266,David,Jackson,david.jackson@yahoo.com,-3260,,Low_Value,Direct,55+,Premium,79.68,0.63,True,True,True,,8.0,Home
1267,1267,Kaitlyn,Mullen,kaitlyn.mullen@gmail.com,-4214,,New_Customer,SMS,55+,Medium,139.56,0.66,False,True,True,,23.0,Books
1268,1268,Brian,Blair,brianblair@yahoo.com,-10425,,Medium_Value,Social,46-55,Unknown,131.0,0.46,True,False,False,,23.0,Sports
1269,1269,Carmen,Sullivan,carmen.sullivan@gmail.com,-4609,,Medium_Value,Email,36-45,Medium,77.16,0.64,True,True,False,,27.0,Electronics
1270,1270,Chloe,Nichols,chloe601@gmail.com,-3373,,Low_Value,Email,36-45,Premium,84.35,0.64,True,False,False,,10.0,Home
1271,1271,Natalie,Washington,natalie203@hotmail.com,-6872,,Medium_Value,Email,26-35,High,107.76,0.61,True,False,False,,17.0,Beauty
1272,1272,Ricardo,Young,ricardo.young@hotmail.com,-10512,,High_Value,Direct,26-35,Unknown,476.89,0.28,False,True,True,,16.0,Sports
1273,1273,Thomas,Elliott,thomas.elliott@outlook.com,-6573,,New_Customer,SMS,36-45,Low,142.8,0.65,True,True,False,,15.0,Sports
1274,1274,Amber,Eaton,ambereaton@gmail.com,-5300,,Low_Value,SMS,18-25,Low,33.09,0.78,True,False,True,,46.0,Books
1275,1275,Lisa,Davenport,lisadavenport@yahoo.com,-9987,,Medium_Value,Direct,55+,Premium,91.91,0.56,False,True,False,,24.0,Electronics
1276,1276,Deborah,Russo,deborah.russo@gmail.com,-6034,,New_Customer,SMS,36-45,Low,106.44,0.6,True,True,True,,12.0,Electronics
1277,1277,Margaret,Bailey,margaretbailey@gmail.com,-2483,,Medium_Value,SMS,18-25,Low,152.14,0.7,True,True,True,,26.0,Home
1278,1278,Heather,Hall,heatherhall@hotmail.com,-6085,,High_Value,Social,46-55,Low,414.85,0.34,False,False,False,,19.0,Clothing
1279,1279,Toni,Murray,tonimurray@yahoo.com,-8294,,Medium_Value,Push,36-45,Medium,166.91,0.41,True,True,False,,39.0,Home
1280,1280,Nancy,Mcguire,nancymcguire@gmail.com,-11327,,Medium_Value,Push,55+,Medium,147.48,0.41,False,False,False,,17.0,Sports
1281,1281,Emily,Roman,emily.roman@gmail.com,-9272,,High_Value,SMS,55+,Medium,384.52,0.35,True,False,False,,11.0,Books
1282,1282,Joseph,Hernandez,joseph.hernandez@hotmail.com,-5058,,Low_Value,Direct,26-35,Premium,98.51,0.83,True,False,True,,10.0,Books
1283,1283,Karen,Wright,karenwright@gmail.com,-2219,,High_Value,SMS,26-35,Premium,337.92,0.34,False,True,False,,18.0,Books
