customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,source_avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category,total_orders,paid_orders,cancelled_orders,total_revenue,avg_order_value_actual,first_order_date,last_order_date,promo_orders,non_promo_orders,promo_revenue,non_promo_revenue,preferred_product_category,customer_recency_days,lifecycle_segment,invalid_phone_flag,missing_last_purchase_flag,invalid_registration_date_flag
1139,Robert,Sharp,robert.sharp@gmail.com,-10311,,New_Customer,Push,18-25,Medium,94.39,0.53,False,True,True,,28,Electronics,5,3,2,243.15,81.05,2024-08-03,2024-11-28,0,3,0.0,243.15,Home,567.0,Dormant,True,False,True
1140,Anthony,Jones,anthony.jones@hotmail.com,-2671,,Low_Value,Direct,46-55,Medium,40.26,0.68,False,False,False,,17,Books,6,5,1,208.27,41.654,2024-09-22,2025-04-10,0,5,0.0,208.27,Electronics,434.0,Dormant,True,False,True
1141,Heather,Porter,heather.porter@hotmail.com,-8571,,High_Value,Push,Unknown,Premium,160.6,0.37,True,True,False,,15,Clothing,8,5,3,905.93,181.186,2024-07-29,2025-04-25,1,4,275.08,630.85,Books,419.0,Dormant,True,False,True
1142,Melissa,Wade,melissa543@yahoo.com,-8880,,High_Value,SMS,26-35,Premium,470.95,0.22,False,True,True,,9,Clothing,10,8,2,3828.44,478.555,2024-08-10,2025-04-21,0,8,0.0,3828.44,Clothing,423.0,Dormant,True,False,True
1143,Brooke,Ewing,brooke.ewinggmail.com,-7904,,Medium_Value,Direct,36-45,Medium,100.96,0.69,False,False,False,,36,Sports,8,8,0,910.49,113.81125,2024-09-19,2025-05-01,1,7,168.05,742.44,Books,413.0,Dormant,True,True,True
1144,Derek,Chavez,derekchavez@gmail.com,-10725,,Medium_Value,Email,36-45,High,79.41,0.45,True,False,False,,7,Beauty,8,6,2,578.43,96.405,2024-08-07,2025-06-03,3,3,362.12,216.31,Books,380.0,Dormant,True,False,True
1145,Jeremy,Martin,jeremymartin@hotmail.com,-5647,,Medium_Value,Direct,18-25,Low,167.51,0.67,False,True,True,,46,Sports,10,8,2,1352.86,169.1075,2024-07-07,2025-04-26,2,6,428.33,924.53,Electronics,418.0,Dormant,True,False,True
1146,Wendy,Roberson,wendyroberson@hotmail.com,-6724,,Low_Value,Social,26-35,Low,97.88,0.65,True,False,True,,18,Electronics,3,3,0,430.7,143.56666666666666,2024-07-10,2024-11-26,2,1,339.6,91.1,Home,569.0,Dormant,True,True,True
1147,Shaun,Green,shaun.green@outlook.com,-8427,,Medium_Value,Direct,36-45,Low,118.23,0.42,False,False,True,,29,Clothing,11,8,3,989.03,123.62875,2024-09-20,2025-05-31,1,7,149.78,839.25,Home,383.0,Dormant,True,False,True
1148,Jason,Drake,jason.drake@hotmail.com,-3045,,New_Customer,Email,36-45,Low,36.95,0.51,True,True,True,,19,Sports,7,6,1,219.57,36.595,2024-07-11,2025-05-24,0,6,0.0,219.57,Home,390.0,Dormant,True,False,True
1149,Shawn,Graham,shawn.graham@outlook.com,-5204,,High_Value,Direct,55+,Premium,252.03,0.25,False,False,True,,11,Electronics,8,6,2,1809.85,301.64166666666665,2024-07-23,2025-05-14,1,5,450.88,1358.97,Clothing,400.0,Dormant,True,False,True
1150,Steven,Hess,steven.hess@gmail.com,-10862,,Low_Value,Push,36-45,Medium,75.71,0.79,True,True,False,,28,Books,12,11,1,921.35,83.75909090909092,2024-07-10,2025-06-20,2,9,185.81,735.54,Beauty,363.0,Dormant,True,False,True
1151,Kevin,Martinez,kevin373@outlook.com,-4833,,New_Customer,Email,55+,Low,74.74,0.59,False,False,True,,32,Electronics,12,9,3,749.72,83.30222222222223,2024-07-10,2025-06-28,2,7,216.66,533.06,Home,355.0,Dormant,True,False,True
1152,Lisa,King,lisa.king@gmail.com,-6410,,Low_Value,Email,26-35,Low,78.82,0.62,True,False,False,,31,Books,10,9,1,709.18,78.79777777777778,2024-07-10,2025-06-23,0,9,0.0,709.18,Books,360.0,Dormant,True,True,True
1153,Colin,Jimenez,colin.jimenez@outlook.com,-3378,,New_Customer,Push,55+,High,30.1,0.67,True,True,False,,26,Sports,7,5,2,155.79,31.158,2024-10-20,2025-04-19,1,4,38.07,117.72,Home,425.0,Dormant,True,False,True
1154,Amanda,Donaldson,amanda.donaldson@outlook.com,-6503,,High_Value,SMS,26-35,Medium,442.56,0.33,True,True,True,,47,Books,7,6,1,2801.57,466.92833333333334,2024-09-29,2025-06-27,0,6,0.0,2801.57,Books,356.0,Dormant,True,False,True
1155,Patricia,Taylor,patricia.taylor@outlook.com,-6521,,High_Value,SMS,26-35,Medium,378.18,0.36,True,True,False,,27,Home,4,3,1,1360.03,453.3433333333333,2024-08-06,2025-06-12,1,2,603.14,756.89,Beauty,371.0,Dormant,True,False,True
1156,Michael,Brooks,michael.brooks@hotmail.com,-10533,,High_Value,SMS,55+,Low,230.16,0.25,True,True,True,,49,Sports,10,8,2,2069.24,258.655,2024-08-23,2025-07-03,2,6,626.5,1442.74,Sports,350.0,Dormant,True,False,True
1157,Michael,Hawkins,michael.hawkins@yahoo.com,-2595,,Medium_Value,SMS,26-35,High,109.09,0.55,False,False,False,,25,Home,8,6,2,728.86,121.47666666666667,2024-09-15,2025-06-16,1,5,147.83,581.03,Sports,367.0,Dormant,True,False,True
1158,Sheri,Lee,sherilee@hotmail.com,-7122,,Medium_Value,Push,18-25,Premium,97.89,0.51,True,False,False,,36,Sports,10,7,3,904.73,129.24714285714285,2024-07-09,2025-05-27,4,3,594.19,310.54,Beauty,387.0,Dormant,True,False,True
1159,Sherri,Dudley,sherridudley@outlook.com,-5736,,Low_Value,Direct,46-55,High,83.14,0.6,False,False,True,,37,Books,6,6,0,543.34,90.55666666666667,2024-08-06,2025-05-27,1,5,134.64,408.7,Clothing,387.0,Dormant,True,False,True
1160,Ronald,Jackson,ronald.jackson@yahoo.com,-4429,,Medium_Value,Social,18-25,High,173.41,0.58,True,True,False,,11,Sports,10,8,2,1574.91,196.86375,2024-07-20,2025-04-02,2,6,515.76,1059.15,Beauty,442.0,Dormant,True,False,True
1161,Anthony,Ochoa,anthonyochoa@gmail.com,-4269,,High_Value,Push,55+,Medium,470.68,0.3,True,True,False,,45,Books,5,4,1,2159.61,539.9025,2024-09-14,2024-12-27,1,3,787.74,1371.87,Beauty,538.0,Dormant,True,False,True
1162,Theresa,Romero,theresaromero@gmail.com,-3094,,Medium_Value,Email,Unknown,Premium,147.34,0.53,False,False,True,,47,Electronics,3,3,0,578.63,192.87666666666667,2024-09-01,2025-04-20,1,2,251.59,327.04,Home,424.0,Dormant,True,False,True
1163,Troy,Juarez,troy449@hotmail.com,-10409,,Low_Value,Email,26-35,Low,38.86,0.71,False,False,False,,16,Clothing,12,10,2,374.87,37.487,2024-07-06,2025-06-20,1,9,55.12,319.75,Sports,363.0,Dormant,True,True,True
1164,Cristina,Fitzgerald,cristina.fitzgerald@hotmail.com,-10474,,Low_Value,Push,36-45,Unknown,32.66,0.79,True,False,True,,27,Books,7,4,3,134.78,33.695,2024-09-19,2024-12-21,1,3,38.46,96.32,Clothing,544.0,Dormant,True,False,True
1165,Benjamin,Cooke,benjamin262@outlook.com,-9442,,High_Value,Direct,26-35,Premium,362.3,0.28,False,False,False,,10,Sports,11,9,2,3131.94,347.99333333333334,2024-09-01,2025-05-16,0,9,0.0,3131.94,Sports,398.0,Dormant,True,False,True
1166,Michael,Tapia,michael.tapia@yahoo.com,-4355,,High_Value,Email,18-25,Premium,375.01,0.28,False,False,True,,34,Sports,11,9,2,4081.03,453.4477777777778,2024-08-02,2025-06-25,2,7,1193.95,2887.08,Home,358.0,Dormant,True,True,True
1167,Catherine,Galvan,catherine813@hotmail.com,-9012,,New_Customer,Email,26-35,Medium,88.76,0.68,True,False,True,,25,Home,8,6,2,541.83,90.305,2024-11-04,2025-07-01,1,5,99.11,442.72,Home,352.0,Dormant,True,True,True
1168,Ryan,Quinn,ryan.quinn@hotmail.com,-6721,,Low_Value,Direct,36-45,High,35.5,0.65,False,False,False,,42,Clothing,6,5,1,167.74,33.548,2024-08-09,2025-03-20,0,5,0.0,167.74,Home,455.0,Dormant,True,False,True
1169,William,Wells,williamwells@gmail.com,-7027,,Low_Value,Email,18-25,Low,75.95,0.76,True,True,True,,35,Beauty,8,7,1,651.45,93.06428571428572,2024-09-24,2025-06-14,1,6,119.61,531.84,Sports,369.0,Dormant,True,False,True
1170,Katherine,Bailey,katherine.bailey@outlook.com,-2316,,Medium_Value,Email,55+,Low,180.75,0.68,False,True,False,,23,Home,6,5,1,959.52,191.904,2024-09-19,2025-06-17,0,5,0.0,959.52,Home,366.0,Dormant,True,False,True
1171,Christopher,Griffith,christopher.griffith@gmail.com,-8752,,Low_Value,Push,26-35,Low,79.67,0.67,False,False,False,,43,Sports,4,3,1,356.09,118.69666666666667,2024-07-15,2025-05-20,3,0,356.09,0.0,Beauty,394.0,Dormant,True,False,True
1172,Aaron,Cook,aaron412@outlook.com,-8002,,Medium_Value,Direct,46-55,Premium,149.29,0.66,False,False,False,,20,Beauty,8,6,2,960.93,160.155,2024-08-12,2025-04-08,0,6,0.0,960.93,Sports,436.0,Dormant,True,False,True
1173,Emily,Nicholson,emily.nicholson@outlook.com,-9529,,New_Customer,Direct,36-45,Unknown,67.38,0.76,False,True,True,,32,Electronics,9,5,4,451.89,90.378,2025-01-07,2025-06-15,3,2,304.66,147.23,Clothing,368.0,Dormant,True,False,True
1174,Joshua,Robinson,joshua542@hotmail.com,-2835,,Low_Value,SMS,36-45,High,42.04,0.73,True,True,True,,48,Beauty,5,4,1,184.86,46.215,2024-07-20,2025-06-15,0,4,0.0,184.86,Home,368.0,Dormant,True,True,True
1175,Benjamin,Perez,benjamin.perez@outlook.com,-4881,,Low_Value,Social,18-25,Premium,76.59,0.7,False,False,True,,42,Sports,13,10,3,843.6,84.36,2024-08-05,2025-05-06,3,7,313.82,529.78,Electronics,408.0,Dormant,True,False,True
1176,Joel,Ray,joel636@outlook.com,-10759,,New_Customer,Social,26-35,High,41.48,0.65,False,False,False,,10,Electronics,5,4,1,195.3,48.825,2024-07-22,2024-11-07,1,3,46.43,148.87,Beauty,588.0,Dormant,True,False,True
1177,Kimberly,Vega,kimberly412@yahoo.com,-6135,,Medium_Value,Social,18-25,High,146.31,0.51,True,True,False,,46,Sports,9,8,1,1209.88,151.235,2024-07-27,2025-05-30,1,7,201.38,1008.5,Beauty,384.0,Dormant,True,False,True
1178,Ethan,Hayes,ethan25@gmail.com,-8512,,High_Value,Direct,Unknown,Medium,388.61,0.24,True,True,True,,38,Home,11,9,2,3491.15,387.90555555555557,2024-07-21,2025-06-07,0,9,0.0,3491.15,Clothing,376.0,Dormant,True,False,True
1179,Karen,Griffin,karengriffin@yahoo.com,-6756,,High_Value,Push,55+,Premium,380.73,0.4,False,False,False,,14,Home,5,4,1,1568.32,392.08,2024-08-21,2025-05-05,0,4,0.0,1568.32,Clothing,409.0,Dormant,True,False,True
1180,Deanna,Harper,deanna165@gmail.com,-7276,,New_Customer,SMS,55+,High,105.43,0.79,True,False,False,,39,Beauty,6,4,2,410.55,102.6375,2024-12-17,2025-05-24,0,4,0.0,410.55,Clothing,390.0,Dormant,True,False,True
1181,Zachary,Torres,zachary528@yahoo.com,-6484,,Medium_Value,Direct,18-25,Medium,195.41,0.68,False,False,True,,49,Books,11,8,3,2110.75,263.84375,2024-11-19,2025-06-29,4,4,1312.17,798.58,Home,354.0,Dormant,True,False,True
1182,Martha,Turner,martha.turner@gmail.com,-11622,,High_Value,Email,36-45,Low,358.56,0.28,True,False,True,,27,Clothing,6,4,2,1486.75,371.6875,2024-12-19,2025-05-26,0,4,0.0,1486.75,Home,388.0,Dormant,True,True,True
1183,Ricky,Murray,rickymurray@gmail.com,-7824,,High_Value,Direct,26-35,Unknown,398.1,0.22,False,False,True,,47,Beauty,4,4,0,1488.64,372.16,2024-10-24,2025-06-09,0,4,0.0,1488.64,Sports,374.0,Dormant,True,False,True
1184,Natalie,Fisher,natalie.fisher@outlook.com,-3406,,New_Customer,Email,46-55,High,131.73,0.57,True,True,True,,20,Clothing,8,6,2,896.06,149.34333333333333,2024-12-29,2025-05-05,1,5,190.93,705.13,Books,409.0,Dormant,True,False,True
1185,Tammy,Hernandez,tammyhernandez@gmail.com,-2332,,New_Customer,Direct,36-45,Medium,62.54,0.53,False,False,False,,49,Electronics,5,5,0,293.71,58.742,2024-07-10,2025-01-14,1,4,81.06,212.65,Clothing,520.0,Dormant,True,False,True
1186,Linda,Norris,linda925@gmail.com,-4044,,High_Value,Email,18-25,Low,381.69,0.22,False,True,True,,44,Books,7,6,1,2330.93,388.48833333333334,2024-07-09,2025-04-28,0,6,0.0,2330.93,Clothing,416.0,Dormant,True,True,True
1187,Victoria,Rivas,victoria588@hotmail.com,-6333,,High_Value,Email,18-25,Medium,400.36,0.27,False,True,True,,20,Beauty,10,7,3,2748.55,392.65,2024-07-15,2025-06-27,2,5,1061.99,1686.56,Beauty,356.0,Dormant,True,False,True
1188,Michael,Roberts,michael.roberts@gmail.com,-6338,,High_Value,Direct,55+,Premium,335.51,0.22,True,True,False,,16,Clothing,7,4,3,1321.67,330.4175,2024-10-14,2025-06-18,0,4,0.0,1321.67,Clothing,365.0,Dormant,True,True,True
1189,Jose,Oconnor,joseoconnor@gmail.com,-8783,,Low_Value,Social,46-55,Premium,40.36,0.69,True,True,False,,27,Clothing,11,10,1,463.45,46.345,2024-07-08,2025-06-27,5,5,268.58,194.87,Electronics,356.0,Dormant,True,False,True
1190,Beth,Henderson,bethhenderson@outlook.com,-3339,,Medium_Value,SMS,55+,High,102.49,0.64,False,False,True,,7,Clothing,11,10,1,1159.22,115.922,2024-10-08,2025-06-18,4,6,583.65,575.57,Beauty,365.0,Dormant,True,True,True
1191,Holly,Smith,holly.smith@outlook.com,-5306,,Low_Value,Push,36-45,Premium,99.95,0.9,False,True,False,,43,Beauty,11,10,1,1217.21,121.721,2024-09-27,2025-05-16,4,6,598.34,618.87,Home,398.0,Dormant,True,True,True
1192,Denise,Arnold,denise.arnold@outlook.com,-3194,,High_Value,Social,18-25,High,361.03,0.35,False,False,False,,10,Home,12,11,1,4310.7,391.8818181818182,2024-08-09,2025-06-18,1,10,560.12,3750.58,Sports,365.0,Dormant,True,False,True
1193,Daniel,Pennington,daniel232@gmail.com,-4048,,Low_Value,Social,36-45,Premium,99.96,0.85,True,True,True,,19,Home,8,8,0,941.55,117.69375,2024-07-17,2025-06-15,3,5,452.81,488.74,Home,368.0,Dormant,True,False,True
1194,Marissa,Smith,marissa212@outlook.com,-9138,,Medium_Value,Email,36-45,Premium,187.8,0.61,True,True,True,,36,Beauty,8,8,0,1480.98,185.1225,2024-08-20,2025-04-10,0,8,0.0,1480.98,Home,434.0,Dormant,True,True,True
1195,Gabriel,Anderson,gabriel.anderson@outlook.com,-2804,,High_Value,Push,55+,Premium,344.6,0.33,True,True,False,,1,Home,7,5,2,1869.53,373.906,2024-08-22,2025-05-16,2,3,872.81,996.72,Books,398.0,Dormant,True,False,True
1196,Kayla,Robinson,kaylarobinson@gmail.com,-4835,,High_Value,Social,55+,Medium,404.6,0.29,False,False,False,,0,Clothing,12,8,4,3787.77,473.47125,2024-08-08,2025-05-05,2,6,1135.84,2651.93,Electronics,409.0,Dormant,True,True,True
1197,Amy,Jenkins,amy152@gmail.com,-5493,,Medium_Value,Push,46-55,Medium,156.91,0.41,True,False,False,,28,Beauty,9,8,1,1490.92,186.365,2024-08-26,2025-04-25,2,6,518.16,972.76,Books,419.0,Dormant,True,False,True
1198,Kimberly,Martin,kimberly.martin@gmail.com,-6411,,High_Value,SMS,46-55,Medium,384.4,0.27,False,False,True,,9,Books,5,5,0,2150.07,430.014,2024-08-13,2025-05-19,1,4,569.86,1580.21,Books,395.0,Dormant,True,False,True
1199,Mark,Ellis,mark.ellis@gmail.com,-3565,,High_Value,Direct,55+,Medium,383.2,0.32,False,True,False,,18,Electronics,7,7,0,2760.44,394.3485714285714,2024-12-29,2025-07-02,0,7,0.0,2760.44,Beauty,351.0,Dormant,True,False,True
1200,Kent,Landry,kent728@yahoo.com,-7703,,High_Value,Push,46-55,Premium,341.64,0.2,False,False,True,,12,Clothing,6,6,0,2015.85,335.975,2024-07-16,2025-06-24,1,5,449.94,1565.91,Books,359.0,Dormant,True,True,True
1201,Melissa,Mason,melissamason@outlook.com,-4347,,New_Customer,Direct,26-35,High,105.32,0.66,False,False,False,,25,Home,10,7,3,816.81,116.68714285714286,2024-08-10,2025-06-06,1,6,163.68,653.13,Home,377.0,Dormant,True,True,True
1202,Erika,Johnson,erika.johnson@hotmail.com,-3462,,High_Value,Push,26-35,Medium,215.78,0.31,True,False,False,,30,Sports,7,7,0,1592.68,227.5257142857143,2024-07-07,2025-02-02,1,6,332.32,1260.36,Home,501.0,Dormant,True,False,True
1203,Holly,Aguilar,holly.aguilar@hotmail.com,-8478,,Low_Value,Email,46-55,Premium,75.22,0.73,True,True,False,,21,Home,7,4,3,368.97,92.2425,2024-07-07,2025-07-02,2,2,211.89,157.08,Home,351.0,Dormant,True,False,True
1204,Gerald,Parks,gerald814@gmail.com,-11068,,Low_Value,Push,26-35,High,54.58,0.61,True,False,True,,37,Beauty,8,7,1,377.46,53.92285714285714,2024-07-05,2025-03-11,1,6,64.37,313.09,Books,464.0,Dormant,True,False,True
1205,Jennifer,Lang,jenniferlang@gmail.com,-6444,,High_Value,Push,18-25,High,231.27,0.33,False,True,False,,18,Sports,6,6,0,1566.66,261.11,2024-09-27,2024-12-29,1,5,394.14,1172.52,Home,536.0,Dormant,True,False,True
1206,Isaac,Bradley,isaacbradley@yahoo.com,-6123,,Medium_Value,Direct,Unknown,Medium,185.51,0.64,False,True,False,,18,Clothing,4,4,0,861.13,215.2825,2024-08-17,2025-08-03,2,2,551.21,309.92,Books,319.0,Dormant,True,False,True
1207,Randy,Williamson,randy267@gmail.com,-6210,,New_Customer,SMS,46-55,Medium,142.27,0.57,True,False,False,,8,Electronics,6,4,2,542.01,135.5025,2024-07-25,2025-05-01,0,4,0.0,542.01,Sports,413.0,Dormant,True,False,True
1208,David,Coleman,david14@outlook.com,-5972,,New_Customer,Email,26-35,Premium,144.65,0.65,True,True,False,,24,Beauty,10,9,1,1386.34,154.0377777777778,2024-08-14,2025-03-13,0,9,0.0,1386.34,Books,462.0,Dormant,True,False,True
1209,Jon,Williams,jon717@gmail.com,-10339,,New_Customer,Email,55+,Medium,121.67,0.77,True,False,False,,12,Books,5,5,0,648.38,129.676,2024-09-23,2025-04-26,0,5,0.0,648.38,Home,418.0,Dormant,True,False,True
1210,Raymond,Patterson,raymond227@outlook.com,-7291,,New_Customer,Email,55+,Medium,55.83,0.65,False,True,True,,35,Books,8,6,2,439.81,73.30166666666666,2024-09-05,2025-06-30,5,1,390.91,48.9,Clothing,353.0,Dormant,True,False,True
1211,Anna,Johnson,anna.johnson@outlook.com,-6320,,Medium_Value,Direct,18-25,Premium,185.63,0.42,False,False,True,,23,Beauty,8,7,1,1621.56,231.65142857142857,2024-08-14,2025-05-25,2,5,599.55,1022.01,Home,389.0,Dormant,True,False,True
1212,Amanda,Oliver,amandaoliver@yahoo.com,-10131,,New_Customer,Direct,55+,Medium,40.96,0.77,False,True,True,,36,Sports,10,10,0,507.26,50.726,2024-11-11,2025-07-11,5,5,295.16,212.1,Clothing,342.0,Dormant,True,True,True
1213,Sherri,Grimes,sherri861@yahoo.com,-10421,,High_Value,Social,55+,Premium,192.62,0.27,False,False,True,,10,Sports,5,5,0,1056.28,211.256,2024-09-03,2025-04-29,2,3,440.19,616.09,Sports,415.0,Dormant,True,False,True
1214,Megan,Clements,meganclements@outlook.com,-7259,,New_Customer,Social,26-35,Medium,138.61,0.63,True,True,True,,22,Books,11,9,2,1339.36,148.8177777777778,2024-07-17,2025-06-08,3,6,596.05,743.31,Electronics,375.0,Dormant,True,True,True
1215,Keith,Rollins,keith500@hotmail.com,-8325,,New_Customer,SMS,26-35,Premium,104.11,0.69,False,True,True,,31,Clothing,9,9,0,1152.91,128.10111111111112,2024-08-29,2025-02-05,6,3,862.41,290.5,Electronics,498.0,Dormant,True,True,True
1216,David,Hill,david.hill@outlook.com,-5867,,High_Value,Email,46-55,High,343.8,0.33,True,True,False,,30,Beauty,4,4,0,1718.2,429.55,2024-08-04,2025-04-27,2,2,906.3,811.9,Books,417.0,Dormant,True,False,True
1217,Jerry,Bennett,jerry.bennett@hotmail.com,-9225,,Low_Value,Push,55+,Premium,59.77,0.68,True,False,True,,5,Electronics,7,5,2,367.48,73.496,2024-08-07,2025-05-28,1,4,105.15,262.33,Electronics,386.0,Dormant,True,False,True
1218,Michelle,Carter,michelle206@gmail.com,-8772,,High_Value,Social,26-35,High,403.45,0.34,True,False,True,,7,Home,5,4,1,1930.86,482.715,2024-07-22,2025-02-23,1,3,607.12,1323.74,Electronics,480.0,Dormant,True,True,True
1219,Pamela,Hoffman,pamelahoffman@outlook.com,-6079,,New_Customer,SMS,18-25,High,100.77,0.52,True,False,True,,18,Books,6,5,1,577.85,115.57,2024-10-12,2025-06-08,0,5,0.0,577.85,Clothing,375.0,Dormant,True,True,True
1220,Amber,Holmes,amber484@hotmail.com,-7299,,High_Value,Direct,Unknown,Low,450.4,0.35,False,True,False,,46,Home,9,8,1,3653.57,456.69625,2024-09-23,2025-06-01,2,6,992.2,2661.37,Clothing,382.0,Dormant,True,True,True
1221,Matthew,Rodriguez,matthew.rodriguez@gmail.com,-6772,,Low_Value,Direct,18-25,Medium,55.14,0.68,False,False,False,,46,Books,9,8,1,515.06,64.3825,2024-07-09,2025-05-12,3,5,235.3,279.76,Home,402.0,Dormant,True,False,True
1223,Anthony,Brooks,anthony.brooks@gmail.com,-2916,,New_Customer,Direct,55+,High,46.29,0.61,False,False,True,,43,Electronics,3,2,1,114.53,57.265,2024-08-30,2025-05-04,1,1,79.27,35.26,Electronics,410.0,Dormant,True,False,True
1224,Lisa,Harrison,lisa.harrison@outlook.com,-5135,,Low_Value,Social,26-35,Low,92.62,0.7,True,True,False,,32,Home,6,5,1,667.53,133.506,2024-08-30,2025-06-10,4,1,583.03,84.5,Books,373.0,Dormant,True,False,True
1225,Cheyenne,Carr,cheyennecarr@hotmail.com,-5297,,Medium_Value,SMS,26-35,High,112.79,0.42,False,False,True,,17,Clothing,8,8,0,899.06,112.3825,2024-07-08,2025-03-19,1,7,153.19,745.87,Books,456.0,Dormant,True,False,True
1226,Jennifer,Rogers,jennifer.rogers@gmail.com,-3891,,New_Customer,SMS,55+,High,47.12,0.51,False,False,True,,41,Books,4,4,0,205.85,51.4625,2024-08-26,2025-05-31,0,4,0.0,205.85,Electronics,383.0,Dormant,True,True,True
1227,Aimee,Perez,aimeeperez@outlook.com,-5908,,Medium_Value,Email,46-55,Premium,143.32,0.52,False,True,True,,26,Sports,9,6,3,924.58,154.09666666666666,2024-09-23,2025-03-26,1,5,196.75,727.83,Sports,449.0,Dormant,True,True,True
1228,Harold,Edwards,haroldedwards@gmail.com,-9236,,New_Customer,Social,46-55,Premium,134.07,0.61,False,False,False,,38,Home,7,6,1,868.25,144.70833333333334,2024-08-15,2025-04-03,0,6,0.0,868.25,Books,441.0,Dormant,True,False,True
1229,Laura,Spencer,laura802@hotmail.com,-5156,,Low_Value,SMS,46-55,Premium,42.05,0.76,True,False,False,,36,Home,10,8,2,386.17,48.27125,2024-07-09,2025-06-22,1,7,74.86,311.31,Beauty,361.0,Dormant,True,False,True
1230,Jerry,Howe,jerryhowe@yahoo.com,-7693,,High_Value,Email,55+,High,262.57,0.34,True,False,False,,4,Clothing,11,9,2,2338.59,259.8433333333333,2024-07-10,2025-06-07,0,9,0.0,2338.59,Clothing,376.0,Dormant,True,False,True
1231,Jacob,Johnson,jacobjohnson@hotmail.com,-9053,,High_Value,Email,18-25,High,316.34,0.28,True,True,True,,0,Beauty,9,8,1,2506.26,313.2825,2024-12-05,2025-06-19,0,8,0.0,2506.26,Beauty,364.0,Dormant,True,False,True
1232,Anthony,Martinez,anthony348@hotmail.com,-9234,,New_Customer,Email,55+,Unknown,134.74,0.65,False,False,True,,5,Sports,5,4,1,632.6,158.15,2024-08-16,2025-05-30,2,2,375.67,256.93,Clothing,384.0,Dormant,True,False,True
1233,Brett,Walker,brett.walker@gmail.com,-5250,,High_Value,Direct,46-55,Unknown,355.83,0.24,False,False,False,,19,Sports,4,4,0,1383.57,345.8925,2024-07-22,2025-04-08,1,3,474.06,909.51,Home,436.0,Dormant,True,False,True
1234,Steven,Nunez,steven181@yahoo.com,-6725,,New_Customer,Direct,36-45,Low,115.9,0.72,True,False,False,,33,Electronics,6,6,0,835.88,139.31333333333333,2024-10-02,2025-04-16,2,4,373.78,462.1,Sports,428.0,Dormant,True,True,True
1235,Monica,Galvan,monicagalvan@outlook.com,-4179,,Medium_Value,SMS,55+,Low,90.55,0.42,True,True,True,,36,Home,11,7,4,717.92,102.56,2024-08-20,2025-04-11,1,6,160.18,557.74,Beauty,433.0,Dormant,True,True,True
1236,Katherine,Vargas,katherine957@yahoo.com,-4538,,High_Value,Social,26-35,Medium,397.53,0.37,False,True,True,,39,Books,9,7,2,3176.12,453.7314285714286,2024-08-08,2025-05-22,1,6,604.87,2571.25,Beauty,392.0,Dormant,True,False,True
1237,Craig,Browning,craig552@yahoo.com,-10213,,Low_Value,Direct,18-25,Low,59.84,0.67,False,True,False,,49,Electronics,9,9,0,576.66,64.07333333333334,2024-08-08,2025-05-18,0,9,0.0,576.66,Electronics,396.0,Dormant,True,False,True
1238,Brittany,Hughes,brittanyhughes@outlook.com,-10295,,High_Value,Social,46-55,Premium,288.15,0.21,True,True,True,,20,Clothing,12,9,3,2610.34,290.03777777777776,2024-08-30,2025-03-12,2,7,859.2,1751.14,Beauty,463.0,Dormant,True,True,True
1239,John,Wagner,john.wagner@hotmail.com,-9234,,Medium_Value,Social,36-45,Low,173.39,0.54,False,True,False,,25,Clothing,6,5,1,1031.67,206.334,2024-10-25,2025-06-15,2,3,508.38,523.29,Clothing,368.0,Dormant,True,False,True
