customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category
1086,Aaron,Keith,aaron512@outlook.com,-5686,29:17.5,Low_Value,Email,26-35,Premium,59.3,0.85,TRUE,FALSE,TRUE,18:21.3,11,Home
1087,Ronald,Clayton,ronaldclayton@yahoo.com,-7115,42:18.9,New_Customer,Direct,46-55,Medium,76.17,0.54,TRUE,TRUE,TRUE,,7,Beauty
1088,Julia,Garcia,juliagarcia@outlook.com,-4486,18:24.9,Medium_Value,Email,18-25,Medium,123.52,0.64,FALSE,FALSE,TRUE,18:01.2,24,Beauty
1089,Scott,Allen,scottallen@hotmail.com,-7825,26:11.6,Medium_Value,SMS,46-55,Premium,162.88,0.5,TRUE,FALSE,TRUE,15:52.3,27,Home
1090,Heather,Carter,heather.carter@gmail.com,-10039,24:38.4,High_Value,SMS,,Medium,258.88,0.3,TRUE,TRUE,FALSE,18:17.6,46,Sports
1091,Cynthia,Wells,cynthia.wellshotmail.com,-2167,37:01.3,High_Value,Social,36-45,Premium,179.7,0.23,TRUE,FALSE,FALSE,13:42.9,45,Sports
1092,Daniel,Parker,daniel.parker@outlook.com,-6068,38:47.0,Low_Value,Email,46-55,Medium,51.06,0.72,FALSE,FALSE,FALSE,,43,Beauty
1093,Mariah,Roth,mariahroth@yahoo.com,-10605,15:39.2,New_Customer,Direct,46-55,Premium,108.97,0.57,TRUE,TRUE,TRUE,15:26.5,2,Beauty
1094,Christopher,Green,christopher493@hotmail.com,-8912,37:38.0,Low_Value,Social,18-25,,57.98,0.69,FALSE,TRUE,TRUE,18:13.2,26,Electronics
1095,Cassandra,Camacho,cassandra24@hotmail.com,-9781,14:07.4,Low_Value,Social,55+,Medium,49.11,0.68,TRUE,TRUE,TRUE,12:51.0,28,Clothing
1096,Ann,Lucero,ann417@outlook.com,-4205,58:41.2,High_Value,Direct,46-55,Medium,333.12,0.4,FALSE,FALSE,FALSE,,1,Beauty
1097,Mary,Moore,mary.moore@outlook.com,-6342,36:39.9,High_Value,SMS,46-55,High,291.12,0.26,TRUE,FALSE,TRUE,,32,Clothing
1098,Matthew,Saunders,matthewsaunders@outlook.com,-4390,59:10.0,Medium_Value,Social,18-25,High,86.17,0.68,FALSE,FALSE,TRUE,14:49.7,41,Beauty
1099,Joseph,Scott,joseph567@yahoo.com,-5417,03:07.1,Low_Value,Push,18-25,High,50.58,0.66,TRUE,TRUE,TRUE,13:40.8,1,Sports
1100,Cynthia,Saunders,cynthia88@gmail.com,-4185,08:25.0,Low_Value,SMS,55+,Low,78.33,0.89,FALSE,TRUE,TRUE,14:40.3,12,Home
1101,Megan,Baxter,megan.baxter@gmail.com,-6709,10:29.8,Medium_Value,SMS,36-45,Low,78.3,0.62,TRUE,FALSE,FALSE,,6,Home
1102,William,Young,william.young@outlook.com,-8490,34:30.0,High_Value,Social,55+,High,183.84,0.4,TRUE,FALSE,FALSE,13:40.5,32,Electronics
1103,Matthew,Moss,matthew.moss@yahoo.com,-3596,32:54.8,Medium_Value,Push,18-25,Medium,175.81,0.5,FALSE,TRUE,TRUE,16:38.5,11,Home
1104,Brian,Hernandez,brian421@gmail.com,-9591,48:48.4,Low_Value,Social,,High,53.09,0.8,FALSE,FALSE,TRUE,13:17.6,36,Home
1105,Adam,Malone,adam89@gmail.com,-10533,23:44.7,Low_Value,SMS,36-45,Medium,93.21,0.64,FALSE,FALSE,FALSE,15:58.6,23,Home
1106,Donna,May,donna782@hotmail.com,-2674,26:55.0,Low_Value,Social,26-35,Low,94.89,0.9,TRUE,FALSE,TRUE,16:27.0,6,Sports
1107,Daniel,Walker,danielwalker@gmail.com,-7121,30:56.5,Low_Value,Direct,,Medium,86.08,0.65,TRUE,TRUE,TRUE,15:41.8,6,Electronics
1108,Alex,May,alex.may@outlook.com,-4393,22:14.7,New_Customer,SMS,55+,Premium,51.95,0.52,FALSE,FALSE,FALSE,,50,Electronics
1109,John,Gentry,john.gentry@gmail.com,-10699,52:42.9,Low_Value,Direct,55+,Medium,66.14,0.71,TRUE,TRUE,FALSE,17:18.4,8,Books
1110,Kylie,Smith,kylie.smith@gmail.com,-9683,06:43.2,New_Customer,Email,55+,High,99.5,0.55,FALSE,TRUE,TRUE,,19,Beauty
1111,Willie,Elliott,willieelliott@yahoo.com,-2385,35:12.3,Low_Value,Email,36-45,High,58.57,0.78,TRUE,FALSE,FALSE,16:20.6,26,Home
1112,Tammy,Galloway,tammy547@outlook.com,-5786,34:54.1,Low_Value,Email,18-25,Low,52.37,0.8,TRUE,TRUE,TRUE,17:53.9,34,Home
1113,Jack,Evans,jackevans@gmail.com,-8015,41:07.2,High_Value,Push,26-35,Low,366.23,0.27,FALSE,FALSE,TRUE,13:51.4,31,Clothing
1114,Bobby,Vazquez,bobby.vazquez@gmail.com,-2108,51:39.0,Low_Value,Email,55+,Medium,75.85,0.79,TRUE,TRUE,TRUE,15:12.6,12,Beauty
1115,Karen,Perry,karenperry@hotmail.com,-9669,35:01.6,Low_Value,Email,36-45,Premium,62.35,0.62,FALSE,TRUE,FALSE,15:20.2,27,Clothing
1116,Benjamin,Bryant,benjamin620@yahoo.com,-2287,35:47.1,Medium_Value,Push,55+,Premium,107.78,0.42,TRUE,FALSE,TRUE,14:46.6,49,Electronics
1117,Jasmine,Wilkins,jasmine661@outlook.com,-7045,48:29.3,Medium_Value,Direct,18-25,,166.39,0.41,FALSE,FALSE,TRUE,,35,Books
1118,Erica,Lawson,erica572@yahoo.com,-6566,48:21.3,Medium_Value,Direct,55+,Medium,157.25,0.57,TRUE,TRUE,FALSE,18:35.1,6,Clothing
1119,Valerie,Scott,valerie.scott@outlook.com,-4885,56:09.9,High_Value,Email,55+,Low,226.29,0.21,TRUE,TRUE,TRUE,18:00.0,25,Clothing
1120,John,Lee,john.lee@outlook.com,-5063,36:33.7,Medium_Value,Push,46-55,Low,88.28,0.6,FALSE,TRUE,FALSE,16:54.6,20,Beauty
1121,Gina,Clark,ginaclark@hotmail.com,-4647,54:24.3,Low_Value,Social,26-35,Premium,35.61,0.7,TRUE,TRUE,TRUE,18:38.3,3,Beauty
1122,Jose,James,jose641@gmail.com,-10130,28:48.4,Low_Value,Push,46-55,Low,63.51,0.68,TRUE,FALSE,FALSE,17:42.2,10,Beauty
1123,Sarah,Dunn,sarahdunn@hotmail.com,-5595,03:37.8,New_Customer,Push,55+,Premium,109.56,0.72,TRUE,FALSE,FALSE,16:57.7,12,Sports
1124,Nicole,Fox,nicole.fox@hotmail.com,-10179,29:40.4,High_Value,Push,18-25,Medium,372.94,0.3,TRUE,TRUE,FALSE,18:40.7,41,Clothing
1125,Aaron,Davis,aaron.davis@hotmail.com,-11059,55:41.8,Medium_Value,Push,55+,Medium,93.6,0.56,TRUE,FALSE,FALSE,14:48.8,48,Electronics
1126,Jennifer,Martinez,jennifer513@yahoo.com,-4157,02:38.9,Medium_Value,Social,18-25,,172.19,0.44,TRUE,FALSE,TRUE,15:56.1,10,Books
1127,Andrew,Rodriguez,andrew.rodriguez@outlook.com,-7580,13:01.7,High_Value,Social,55+,Medium,353.97,0.35,FALSE,FALSE,TRUE,13:22.5,25,Books
1128,Sylvia,Casey,sylviacasey@gmail.com,-2931,55:40.9,Low_Value,Push,26-35,Low,69.77,0.84,TRUE,FALSE,TRUE,13:15.9,11,Electronics
1129,Margaret,Murillo,margaret765@yahoo.com,-6928,18:27.8,Medium_Value,SMS,18-25,Premium,111.08,0.48,TRUE,TRUE,TRUE,16:55.5,33,Beauty
1130,Amanda,Logan,amanda.logan@outlook.com,-10655,20:17.2,Medium_Value,Email,46-55,Premium,105.49,0.56,TRUE,TRUE,FALSE,18:14.4,6,Books
1131,Stephen,Boyd,stephen.boyd@outlook.com,-8345,54:26.3,Medium_Value,Push,18-25,Premium,123.78,0.48,TRUE,FALSE,TRUE,16:42.1,47,Beauty
1132,Jamie,Jones,jamie.jones@yahoo.com,-9453,44:25.1,Medium_Value,Push,26-35,,199.94,0.62,FALSE,FALSE,TRUE,16:42.3,19,Electronics
1133,Tom,Dougherty,tomdougherty@hotmail.com,-4492,49:05.3,Low_Value,Push,26-35,,38.24,0.71,FALSE,TRUE,TRUE,17:13.8,9,Books
1134,Philip,Morton,philipmorton@yahoo.com,-2640,32:14.4,High_Value,Social,26-35,High,349.58,0.25,FALSE,FALSE,TRUE,17:44.0,28,Sports
1135,Ryan,Wong,ryanwong@outlook.com,-6519,50:22.0,New_Customer,SMS,18-25,Medium,134.98,0.65,FALSE,FALSE,TRUE,14:26.2,4,Home
1136,Mary,Wise,marywise@gmail.com,-7770,21:02.8,High_Value,Push,55+,Premium,152.26,0.29,TRUE,FALSE,FALSE,14:17.4,17,Home
1137,Carl,Wallace,carl667@outlook.com,-7789,32:38.2,Low_Value,Social,18-25,Premium,54.25,0.74,FALSE,FALSE,TRUE,,24,Sports
1138,Gregory,Richmond,gregory6@hotmail.com,-5858,28:50.4,High_Value,Email,18-25,Medium,238.29,0.4,FALSE,FALSE,TRUE,,30,Books
1139,Robert,Sharp,robert.sharp@gmail.com,-10311,42:45.1,New_Customer,Push,18-25,Medium,94.39,0.53,FALSE,TRUE,TRUE,16:18.8,28,Electronics
1140,Anthony,Jones,anthony.jones@hotmail.com,-2671,18:02.9,Low_Value,Direct,46-55,Medium,40.26,0.68,FALSE,FALSE,FALSE,17:09.9,17,Books
1141,Heather,Porter,heather.porter@hotmail.com,-8571,11:47.2,High_Value,Push,,Premium,160.6,0.37,TRUE,TRUE,FALSE,16:21.3,15,Clothing
1142,Melissa,Wade,melissa543@yahoo.com,-8880,54:56.9,High_Value,SMS,26-35,Premium,470.95,0.22,FALSE,TRUE,TRUE,13:05.0,9,Clothing
1143,Brooke,Ewing,brooke.ewinggmail.com,-7904,53:45.8,Medium_Value,Direct,36-45,Medium,100.96,0.69,FALSE,FALSE,FALSE,,36,Sports
1144,Derek,Chavez,derekchavez@gmail.com,-10725,03:18.1,Medium_Value,Email,36-45,High,79.41,0.45,TRUE,FALSE,FALSE,17:33.9,7,Beauty
1145,Jeremy,Martin,jeremymartin@hotmail.com,-5647,10:11.5,Medium_Value,Direct,18-25,Low,167.51,0.67,FALSE,TRUE,TRUE,13:13.4,46,Sports
1146,Wendy,Roberson,wendyroberson@hotmail.com,-6724,05:08.4,Low_Value,Social,26-35,Low,97.88,0.65,TRUE,FALSE,TRUE,,18,Electronics
1147,Shaun,Green,shaun.green@outlook.com,-8427,12:55.1,Medium_Value,Direct,36-45,Low,118.23,0.42,FALSE,FALSE,TRUE,15:57.2,29,Clothing
1148,Jason,Drake,jason.drake@hotmail.com,-3045,24:12.2,New_Customer,Email,36-45,Low,36.95,0.51,TRUE,TRUE,TRUE,16:36.6,19,Sports
1149,Shawn,Graham,shawn.graham@outlook.com,-5204,25:03.8,High_Value,Direct,55+,Premium,252.03,0.25,FALSE,FALSE,TRUE,16:31.3,11,Electronics
1150,Steven,Hess,steven.hess@gmail.com,-10862,56:11.4,Low_Value,Push,36-45,Medium,75.71,0.79,TRUE,TRUE,FALSE,15:32.1,28,Books
1151,Kevin,Martinez,kevin373@outlook.com,-4833,48:03.8,New_Customer,Email,55+,Low,74.74,0.59,FALSE,FALSE,TRUE,15:16.8,32,Electronics
1152,Lisa,King,lisa.king@gmail.com,-6410,51:53.7,Low_Value,Email,26-35,Low,78.82,0.62,TRUE,FALSE,FALSE,,31,Books
1153,Colin,Jimenez,colin.jimenez@outlook.com,-3378,53:14.9,New_Customer,Push,55+,High,30.1,0.67,TRUE,TRUE,FALSE,16:50.3,26,Sports
1154,Amanda,Donaldson,amanda.donaldson@outlook.com,-6503,02:09.7,High_Value,SMS,26-35,Medium,442.56,0.33,TRUE,TRUE,TRUE,15:42.1,47,Books
1155,Patricia,Taylor,patricia.taylor@outlook.com,-6521,39:41.8,High_Value,SMS,26-35,Medium,378.18,0.36,TRUE,TRUE,FALSE,13:34.9,27,Home
1156,Michael,Brooks,michael.brooks@hotmail.com,-10533,16:50.8,High_Value,SMS,55+,Low,230.16,0.25,TRUE,TRUE,TRUE,14:15.2,49,Sports
1157,Michael,Hawkins,michael.hawkins@yahoo.com,-2595,19:00.1,Medium_Value,SMS,26-35,High,109.09,0.55,FALSE,FALSE,FALSE,18:06.4,25,Home
1158,Sheri,Lee,sherilee@hotmail.com,-7122,34:11.2,Medium_Value,Push,18-25,Premium,97.89,0.51,TRUE,FALSE,FALSE,17:01.6,36,Sports
1159,Sherri,Dudley,sherridudley@outlook.com,-5736,59:21.1,Low_Value,Direct,46-55,High,83.14,0.6,FALSE,FALSE,TRUE,15:43.5,37,Books
1160,Ronald,Jackson,ronald.jackson@yahoo.com,-4429,58:49.7,Medium_Value,Social,18-25,High,173.41,0.58,TRUE,TRUE,FALSE,14:30.5,11,Sports
1161,Anthony,Ochoa,anthonyochoa@gmail.com,-4269,52:29.0,High_Value,Push,55+,Medium,470.68,0.3,TRUE,TRUE,FALSE,16:53.7,45,Books
1162,Theresa,Romero,theresaromero@gmail.com,-3094,48:34.0,Medium_Value,Email,,Premium,147.34,0.53,FALSE,FALSE,TRUE,17:25.7,47,Electronics
1163,Troy,Juarez,troy449@hotmail.com,-10409,23:03.4,Low_Value,Email,26-35,Low,38.86,0.71,FALSE,FALSE,FALSE,,16,Clothing
1164,Cristina,Fitzgerald,cristina.fitzgerald@hotmail.com,-10474,37:36.5,Low_Value,Push,36-45,,32.66,0.79,TRUE,FALSE,TRUE,12:48.0,27,Books
1165,Benjamin,Cooke,benjamin262@outlook.com,-9442,26:13.1,High_Value,Direct,26-35,Premium,362.3,0.28,FALSE,FALSE,FALSE,16:32.7,10,Sports
1166,Michael,Tapia,michael.tapia@yahoo.com,-4355,55:04.3,High_Value,Email,18-25,Premium,375.01,0.28,FALSE,FALSE,TRUE,,34,Sports
1167,Catherine,Galvan,catherine813@hotmail.com,-9012,48:40.5,New_Customer,Email,26-35,Medium,88.76,0.68,TRUE,FALSE,TRUE,,25,Home
1168,Ryan,Quinn,ryan.quinn@hotmail.com,-6721,22:49.1,Low_Value,Direct,36-45,High,35.5,0.65,FALSE,FALSE,FALSE,15:28.4,42,Clothing
1169,William,Wells,williamwells@gmail.com,-7027,17:11.7,Low_Value,Email,18-25,Low,75.95,0.76,TRUE,TRUE,TRUE,15:22.2,35,Beauty
1170,Katherine,Bailey,katherine.bailey@outlook.com,-2316,53:30.9,Medium_Value,Email,55+,Low,180.75,0.68,FALSE,TRUE,FALSE,17:30.9,23,Home
1171,Christopher,Griffith,christopher.griffith@gmail.com,-8752,49:33.6,Low_Value,Push,26-35,Low,79.67,0.67,FALSE,FALSE,FALSE,12:48.4,43,Sports
1172,Aaron,Cook,aaron412@outlook.com,-8002,35:58.3,Medium_Value,Direct,46-55,Premium,149.29,0.66,FALSE,FALSE,FALSE,16:26.5,20,Beauty
1173,Emily,Nicholson,emily.nicholson@outlook.com,-9529,42:18.8,New_Customer,Direct,36-45,,67.38,0.76,FALSE,TRUE,TRUE,15:21.9,32,Electronics
1174,Joshua,Robinson,joshua542@hotmail.com,-2835,34:34.4,Low_Value,SMS,36-45,High,42.04,0.73,TRUE,TRUE,TRUE,,48,Beauty
1175,Benjamin,Perez,benjamin.perez@outlook.com,-4881,04:27.6,Low_Value,Social,18-25,Premium,76.59,0.7,FALSE,FALSE,TRUE,13:41.2,42,Sports
1176,Joel,Ray,joel636@outlook.com,-10759,38:00.7,New_Customer,Social,26-35,High,41.48,0.65,FALSE,FALSE,FALSE,18:27.5,10,Electronics
1177,Kimberly,Vega,kimberly412@yahoo.com,-6135,23:21.2,Medium_Value,Social,18-25,High,146.31,0.51,TRUE,TRUE,FALSE,18:31.9,46,Sports
1178,Ethan,Hayes,ethan25@gmail.com,-8512,34:58.4,High_Value,Direct,,Medium,388.61,0.24,TRUE,TRUE,TRUE,12:54.0,38,Home
1179,Karen,Griffin,karengriffin@yahoo.com,-6756,29:17.2,High_Value,Push,55+,Premium,380.73,0.4,FALSE,FALSE,FALSE,12:53.5,14,Home
1180,Deanna,Harper,deanna165@gmail.com,-7276,23:16.6,New_Customer,SMS,55+,High,105.43,0.79,TRUE,FALSE,FALSE,15:45.2,39,Beauty
1181,Zachary,Torres,zachary528@yahoo.com,-6484,58:04.7,Medium_Value,Direct,18-25,Medium,195.41,0.68,FALSE,FALSE,TRUE,18:40.8,49,Books
1182,Martha,Turner,martha.turner@gmail.com,-11622,52:36.4,High_Value,Email,36-45,Low,358.56,0.28,TRUE,FALSE,TRUE,,27,Clothing
1183,Ricky,Murray,rickymurray@gmail.com,-7824,15:37.1,High_Value,Direct,26-35,,398.1,0.22,FALSE,FALSE,TRUE,15:16.9,47,Beauty
1184,Natalie,Fisher,natalie.fisher@outlook.com,-3406,48:34.0,New_Customer,Email,46-55,High,131.73,0.57,TRUE,TRUE,TRUE,18:03.9,20,Clothing
1185,Tammy,Hernandez,tammyhernandez@gmail.com,-2332,30:15.1,New_Customer,Direct,36-45,Medium,62.54,0.53,FALSE,FALSE,FALSE,15:41.2,49,Electronics
1186,Linda,Norris,linda925@gmail.com,-4044,38:33.4,High_Value,Email,18-25,Low,381.69,0.22,FALSE,TRUE,TRUE,,44,Books
1187,Victoria,Rivas,victoria588@hotmail.com,-6333,32:33.2,High_Value,Email,18-25,Medium,400.36,0.27,FALSE,TRUE,TRUE,18:07.0,20,Beauty
1188,Michael,Roberts,michael.roberts@gmail.com,-6338,06:12.0,High_Value,Direct,55+,Premium,335.51,0.22,TRUE,TRUE,FALSE,,16,Clothing
1189,Jose,Oconnor,joseoconnor@gmail.com,-8783,33:09.0,Low_Value,Social,46-55,Premium,40.36,0.69,TRUE,TRUE,FALSE,15:30.1,27,Clothing
1190,Beth,Henderson,bethhenderson@outlook.com,-3339,43:56.6,Medium_Value,SMS,55+,High,102.49,0.64,FALSE,FALSE,TRUE,,7,Clothing
1191,Holly,Smith,holly.smith@outlook.com,-5306,23:36.4,Low_Value,Push,36-45,Premium,99.95,0.9,FALSE,TRUE,FALSE,,43,Beauty
1192,Denise,Arnold,denise.arnold@outlook.com,-3194,33:49.8,High_Value,Social,18-25,High,361.03,0.35,FALSE,FALSE,FALSE,17:49.3,10,Home
1193,Daniel,Pennington,daniel232@gmail.com,-4048,17:08.6,Low_Value,Social,36-45,Premium,99.96,0.85,TRUE,TRUE,TRUE,16:01.1,19,Home
1194,Marissa,Smith,marissa212@outlook.com,-9138,34:51.7,Medium_Value,Email,36-45,Premium,187.8,0.61,TRUE,TRUE,TRUE,,36,Beauty
1195,Gabriel,Anderson,gabriel.anderson@outlook.com,-2804,42:51.4,High_Value,Push,55+,Premium,344.6,0.33,TRUE,TRUE,FALSE,17:12.6,1,Home
1196,Kayla,Robinson,kaylarobinson@gmail.com,-4835,22:18.0,High_Value,Social,55+,Medium,404.6,0.29,FALSE,FALSE,FALSE,,0,Clothing
1197,Amy,Jenkins,amy152@gmail.com,-5493,51:25.4,Medium_Value,Push,46-55,Medium,156.91,0.41,TRUE,FALSE,FALSE,13:39.6,28,Beauty
1198,Kimberly,Martin,kimberly.martin@gmail.com,-6411,02:38.6,High_Value,SMS,46-55,Medium,384.4,0.27,FALSE,FALSE,TRUE,14:18.7,9,Books
1199,Mark,Ellis,mark.ellis@gmail.com,-3565,45:04.3,High_Value,Direct,55+,Medium,383.2,0.32,FALSE,TRUE,FALSE,12:57.7,18,Electronics
1200,Kent,Landry,kent728@yahoo.com,-7703,08:05.5,High_Value,Push,46-55,Premium,341.64,0.2,FALSE,FALSE,TRUE,,12,Clothing
1201,Melissa,Mason,melissamason@outlook.com,-4347,30:30.5,New_Customer,Direct,26-35,High,105.32,0.66,FALSE,FALSE,FALSE,,25,Home
1202,Erika,Johnson,erika.johnson@hotmail.com,-3462,30:27.1,High_Value,Push,26-35,Medium,215.78,0.31,TRUE,FALSE,FALSE,17:54.4,30,Sports
1203,Holly,Aguilar,holly.aguilar@hotmail.com,-8478,23:02.0,Low_Value,Email,46-55,Premium,75.22,0.73,TRUE,TRUE,FALSE,16:16.3,21,Home
1204,Gerald,Parks,gerald814@gmail.com,-11068,05:08.6,Low_Value,Push,26-35,High,54.58,0.61,TRUE,FALSE,TRUE,15:11.0,37,Beauty
1205,Jennifer,Lang,jenniferlang@gmail.com,-6444,25:23.0,High_Value,Push,18-25,High,231.27,0.33,FALSE,TRUE,FALSE,18:08.5,18,Sports
1206,Isaac,Bradley,isaacbradley@yahoo.com,-6123,53:59.2,Medium_Value,Direct,,Medium,185.51,0.64,FALSE,TRUE,FALSE,13:59.7,18,Clothing
1207,Randy,Williamson,randy267@gmail.com,-6210,12:46.4,New_Customer,SMS,46-55,Medium,142.27,0.57,TRUE,FALSE,FALSE,16:37.8,8,Electronics
1208,David,Coleman,david14@outlook.com,-5972,48:42.8,New_Customer,Email,26-35,Premium,144.65,0.65,TRUE,TRUE,FALSE,15:57.3,24,Beauty
1209,Jon,Williams,jon717@gmail.com,-10339,35:50.6,New_Customer,Email,55+,Medium,121.67,0.77,TRUE,FALSE,FALSE,17:07.0,12,Books
1210,Raymond,Patterson,raymond227@outlook.com,-7291,24:16.8,New_Customer,Email,55+,Medium,55.83,0.65,FALSE,TRUE,TRUE,13:53.3,35,Books
1211,Anna,Johnson,anna.johnson@outlook.com,-6320,18:06.8,Medium_Value,Direct,18-25,Premium,185.63,0.42,FALSE,FALSE,TRUE,17:10.1,23,Beauty
1212,Amanda,Oliver,amandaoliver@yahoo.com,-10131,04:31.0,New_Customer,Direct,55+,Medium,40.96,0.77,FALSE,TRUE,TRUE,,36,Sports
1213,Sherri,Grimes,sherri861@yahoo.com,-10421,53:52.7,High_Value,Social,55+,Premium,192.62,0.27,FALSE,FALSE,TRUE,16:29.6,10,Sports
1214,Megan,Clements,meganclements@outlook.com,-7259,13:20.4,New_Customer,Social,26-35,Medium,138.61,0.63,TRUE,TRUE,TRUE,,22,Books
1215,Keith,Rollins,keith500@hotmail.com,-8325,26:07.7,New_Customer,SMS,26-35,Premium,104.11,0.69,FALSE,TRUE,TRUE,,31,Clothing
1216,David,Hill,david.hill@outlook.com,-5867,38:21.1,High_Value,Email,46-55,High,343.8,0.33,TRUE,TRUE,FALSE,17:53.1,30,Beauty
1217,Jerry,Bennett,jerry.bennett@hotmail.com,-9225,45:19.8,Low_Value,Push,55+,Premium,59.77,0.68,TRUE,FALSE,TRUE,15:10.1,5,Electronics
1218,Michelle,Carter,michelle206@gmail.com,-8772,59:22.9,High_Value,Social,26-35,High,403.45,0.34,TRUE,FALSE,TRUE,,7,Home
1219,Pamela,Hoffman,pamelahoffman@outlook.com,-6079,08:04.7,New_Customer,SMS,18-25,High,100.77,0.52,TRUE,FALSE,TRUE,,18,Books
1220,Amber,Holmes,amber484@hotmail.com,-7299,18:49.4,High_Value,Direct,,Low,450.4,0.35,FALSE,TRUE,FALSE,,46,Home
1221,Matthew,Rodriguez,matthew.rodriguez@gmail.com,-6772,04:49.9,Low_Value,Direct,18-25,Medium,55.14,0.68,FALSE,FALSE,FALSE,15:24.2,46,Books
1222,Jesse,Johnson,jessejohnson@outlook.com,-3857,18:19.7,Medium_Value,Direct,18-25,Premium,80.03,0.61,FALSE,FALSE,FALSE,15:48.8,46,Books
1223,Anthony,Brooks,anthony.brooks@gmail.com,-2916,53:14.3,New_Customer,Direct,55+,High,46.29,0.61,FALSE,FALSE,TRUE,17:22.8,43,Electronics
1224,Lisa,Harrison,lisa.harrison@outlook.com,-5135,30:04.4,Low_Value,Social,26-35,Low,92.62,0.7,TRUE,TRUE,FALSE,15:10.3,32,Home
1225,Cheyenne,Carr,cheyennecarr@hotmail.com,-5297,43:58.6,Medium_Value,SMS,26-35,High,112.79,0.42,FALSE,FALSE,TRUE,16:25.9,17,Clothing
1226,Jennifer,Rogers,jennifer.rogers@gmail.com,-3891,07:50.2,New_Customer,SMS,55+,High,47.12,0.51,FALSE,FALSE,TRUE,,41,Books
1227,Aimee,Perez,aimeeperez@outlook.com,-5908,03:38.7,Medium_Value,Email,46-55,Premium,143.32,0.52,FALSE,TRUE,TRUE,,26,Sports
1228,Harold,Edwards,haroldedwards@gmail.com,-9236,41:44.0,New_Customer,Social,46-55,Premium,134.07,0.61,FALSE,FALSE,FALSE,17:24.6,38,Home
1229,Laura,Spencer,laura802@hotmail.com,-5156,00:53.0,Low_Value,SMS,46-55,Premium,42.05,0.76,TRUE,FALSE,FALSE,14:21.5,36,Home
1230,Jerry,Howe,jerryhowe@yahoo.com,-7693,24:48.3,High_Value,Email,55+,High,262.57,0.34,TRUE,FALSE,FALSE,18:21.1,4,Clothing
1231,Jacob,Johnson,jacobjohnson@hotmail.com,-9053,49:51.6,High_Value,Email,18-25,High,316.34,0.28,TRUE,TRUE,TRUE,14:52.2,0,Beauty
1232,Anthony,Martinez,anthony348@hotmail.com,-9234,34:35.9,New_Customer,Email,55+,,134.74,0.65,FALSE,FALSE,TRUE,14:09.3,5,Sports
1233,Brett,Walker,brett.walker@gmail.com,-5250,22:47.1,High_Value,Direct,46-55,,355.83,0.24,FALSE,FALSE,FALSE,17:28.8,19,Sports
1234,Steven,Nunez,steven181@yahoo.com,-6725,31:54.7,New_Customer,Direct,36-45,Low,115.9,0.72,TRUE,FALSE,FALSE,,33,Electronics
1235,Monica,Galvan,monicagalvan@outlook.com,-4179,35:45.0,Medium_Value,SMS,55+,Low,90.55,0.42,TRUE,TRUE,TRUE,,36,Home
1236,Katherine,Vargas,katherine957@yahoo.com,-4538,23:57.5,High_Value,Social,26-35,Medium,397.53,0.37,FALSE,TRUE,TRUE,17:42.4,39,Books
1237,Craig,Browning,craig552@yahoo.com,-10213,55:09.4,Low_Value,Direct,18-25,Low,59.84,0.67,FALSE,TRUE,FALSE,17:04.0,49,Electronics
1238,Brittany,Hughes,brittanyhughes@outlook.com,-10295,47:48.2,High_Value,Social,46-55,Premium,288.15,0.21,TRUE,TRUE,TRUE,,20,Clothing
1239,John,Wagner,john.wagner@hotmail.com,-9234,45:06.4,Medium_Value,Social,36-45,Low,173.39,0.54,FALSE,TRUE,FALSE,17:10.3,25,Clothing
1240,Christian,Martin,christian880@hotmail.com,-3397,16:27.9,Low_Value,Social,55+,High,84.24,0.86,TRUE,TRUE,TRUE,14:03.8,44,Home
1241,Rachel,Smith,rachel.smith@outlook.com,-5521,24:49.6,Medium_Value,Push,36-45,Premium,189.38,0.65,FALSE,FALSE,TRUE,18:01.9,29,Books
1242,Shawn,Miller,shawn489@hotmail.com,-8545,08:14.3,Medium_Value,SMS,55+,Premium,86.89,0.44,FALSE,TRUE,FALSE,13:00.7,12,Sports
1243,Robert,Bridges,robert680@outlook.com,-3431,00:04.1,Medium_Value,Email,55+,High,107.28,0.52,TRUE,TRUE,TRUE,12:49.4,35,Books
1244,Erin,Miranda,erin.miranda@outlook.com,-10251,36:39.0,High_Value,Social,46-55,Low,448.22,0.37,TRUE,TRUE,FALSE,18:03.1,35,Beauty
1245,Isaac,Jackson,isaacjackson@gmail.com,-4328,12:48.8,Low_Value,Direct,36-45,Low,60.7,0.77,FALSE,FALSE,TRUE,16:54.8,12,Home
1246,Scott,Schultz,scottschultz@hotmail.com,-2883,33:27.1,Low_Value,SMS,26-35,High,85.89,0.9,FALSE,FALSE,TRUE,,32,Beauty
1247,Sean,Lloyd,sean.lloyd@gmail.com,-7429,42:44.9,New_Customer,Push,36-45,,57.18,0.72,FALSE,TRUE,FALSE,13:41.3,50,Sports
1248,Justin,Lopez,justinlopez@gmail.com,-8014,34:10.8,New_Customer,Push,18-25,Low,113.22,0.64,FALSE,FALSE,FALSE,15:47.2,5,Sports
